year,title,description,area,source_url
1940,Krig/konflikt i Jämtland 1940,Under 1940-talets början var andra världskriget i full gång och Jämtlands forna moderland Norge ockuperades av det nationalsocialistiska Tyskland lett av Adolf Hitler genom Operation Weserübung. Sverige var oförberett på anfallet och ockupationen av Norge och det dröjde innan gränsposteringar med soldater från I 5 och A 4 var på plats vid gränsen till Tröndelag. Efter förhandlingar beslutade den svenska samlingsregeringen att tillåta transiteringen av tyskt krigsmateriell och tyska soldater geno,Östersund,https://sv.wikipedia.org/wiki/Jämtlands_historia
1940,Krig/konflikt i Sverige 1940,"Fem militärer medverkade på eget bevåg i attentatet mot Norrskensflamman 1940. Fem människor dödades, och händelsen har beskrivits som det största politiska terrordådet i Sverige under 1900-talet.",Sverige,https://sv.wikipedia.org/wiki/Sveriges_militärhistoria
1941,Krig/konflikt 1941,Det japanska marinflygets anfall mot den amerikanska basen Pearl Harbor på ön Oahu i Hawaiigruppen morgonen den 7 december 1941 är troligen historiens bästa exempel på samtidig politisk och militär överraskning.,Hawaiigruppen,https://www.militarhistoria.se/artiklar/
1941,Krig/konflikt 1941,"Som inledningsvis anges är den 7 december 1941 och anfallet mot Pearl Harbor ett närmast enastående exempel på fullständig taktisk och teknisk överraskning, men som sedan blev inledningen till en katastrof för Japan. Det innehar därmed en plats i krigshistorien som påminner om en ödesmättad grekisk tragedi.",Pearl Harbor,https://www.militarhistoria.se/artiklar/
1941,Krig/konflikt 1941,Den 7 december 1941 slog japanska marinflygplan ut en stor del av den amerikanska Stillahavsflottan i en av militärhistoriens största överraskningsattacker. För Japans del blev anfallet ändå en olycka som förde in USA i kriget och slutade med atombomberna över Hiroshima och Nagasaki.,Okänd,https://www.militarhistoria.se/artiklar/
1941,Krig/konflikt i Skåne 1941,"Industrialiseringen ledde till urbanisering i hela Sverige. Tillsammans födde industrialiseringen och urbaniseringen också en ny arbetarklass. Arbetarrörelsen i Sverige sägs ofta börja den 6 november 1881, då August Palm höll ett öppet socialistiskt föredrag på Hotell Stockholm i Malmö. Arbetarrörelsen fick tidigt ett starkt fäste i Skåne och socialismen och socialdemokratin etablerade sig snabbt i Malmö. Andra folkrörelser som också tidigt blev framträdande i Skåne var hembygdsrörelsen och nykt",Stockholm,https://sv.wikipedia.org/wiki/Skånes_historia
1941,Krig/konflikt 1941,"År 1931 hade Japan invaderat Manchuriet, en operation som sex år senare utvidgades till ett erövringskrig riktat mot Kina. Kriget blev en allt tyngre belastning för det råvarufattiga Japan, som dessutom utsattes för en ökande handelsbojkott, främst från USA, beträffande krigsviktiga varor som järnskrot och petroleumprodukter. I början av 1941 beslöt Japan därför att erövra det råvarurika Sydostasien vars koloniala europeiska herrar, Storbritannien, Frankrike och Holland, hade försvagats efter an",Kina,https://www.militarhistoria.se/artiklar/
1942,Krig/konflikt i Dalarna 1942,I historieskrivningen rådde länge enighet om att Daljunkern var en bedragare. Först i en uppsats från 1942 av Folke Lindberg ifrågasattes denna uppfattning. Enligt Lindberg kunde det inte uteslutas att upprorsmannen var Nils Sture. Hans Gillingstam försvarade den tidigare uppfattningen i polemik mot Lindberg. Lars-Olof Larsson återupptog 2002 i sin biografi över Gustav Vasa Lindbergs tes och hävdade att Daljunkern verkligen var Nils Sture. Idag anser de flesta historiker att Daljunkern faktiskt,Lindberg,https://sv.wikipedia.org/wiki/Daljunkern
1943,Krig/konflikt i Skåne 1943,"Under andra världskriget (1939–1945) fruktade Sverige att dras in i konflikten och utsättas för en fientlig invasion. Från och med 1939 byggdes en omfattande kustförsvarslinje i södra Sverige, den så kallade Skånelinjen. Skånelinjen sträckte sig från nordvästra Skåne (Båstad) till mellersta Blekinge och de övergivna betongvärnen finns kvar än idag. Två gånger under andra världskriget bombade brittiska plan av misstag Skåne, Malmö under hösten 1940 och Lund i november 1943, båda gångerna utan död",Malmö,https://sv.wikipedia.org/wiki/Skånes_historia
1943,Krig/konflikt i Blekinge 1943,Under Andra världskriget 1939-1945 drabbas även Blekinge. Natten mellan 28 och 29 april 1943 kommer mullrande motorer från flygplan in över Verkö i Lösens socken följt av 8 till 10 kraftiga detonationer. Nästa morgon visar sig ett antal bombgropar på 5 till 10 meters diameter och 1 till 2 meters djup. På splitterdelar från bomberna finns ryska bokstäver som avslöjar vilka som bombat Verkö. Bomberna hamnade i ett skogsparti och ingen människa skadades. I november 1943 var det dags igen. En av Hit,Usedom,https://sv.wikipedia.org/wiki/Blekinges_historia
1944,Krig/konflikt i Estland 1944,"År 1900, 200 år efter slaget, byggde Preobrasjenenskij- och Semjonovskijregementena ett minnesmärke till de ryska soldater som stupade i slaget. Minnesmärket som är placerat på en liten kulle, består av en granitsockel med ett kors på toppen. Inskriptionen lyder: Героям-предкам, павшим в бою 19 N0 1700 (sv. ""Våra heroiska förfäder som stupade i strid den 19 november 1700""). År 1936 uppfördes ett svenskt segermonument i form av en lejonstaty utanför Narva. Detta förstördes av rysk artillerield 19",Stockholm,https://sv.wikipedia.org/wiki/Slaget_vid_Narva
1944,Krig/konflikt i Blekinge 1944,Under Andra världskriget 1939-1945 drabbas även Blekinge. Natten mellan 28 och 29 april 1943 kommer mullrande motorer från flygplan in över Verkö i Lösens socken följt av 8 till 10 kraftiga detonationer. Nästa morgon visar sig ett antal bombgropar på 5 till 10 meters diameter och 1 till 2 meters djup. På splitterdelar från bomberna finns ryska bokstäver som avslöjar vilka som bombat Verkö. Bomberna hamnade i ett skogsparti och ingen människa skadades. I november 1943 var det dags igen. En av Hit,Usedom,https://sv.wikipedia.org/wiki/Blekinges_historia
1944,Krig/konflikt 1944,"Efter bärgning och omfattande modernisering återvände fem av dem i aktiv tjänst och gjorde god nytta vid kustbeskjutningar och, faktiskt, vid historiens sista sjöslag mellan slagskepp i Leytebukten i oktober 1944.",Leytebukten,https://www.militarhistoria.se/artiklar/
1945,Krig/konflikt i Halland 1945,"Efter andra världskriget minskade jordbrukets betydelse för ekonomin i landskapet. Från att 1945 ha sysselsatt 45 % av befolkningen hade andel redan 1970 minskat till 16 %. Detta berodde framförallt på ökad effektivitet. Den brukade arealen minskad, men inte i samma omfattning (från 145 000 hektar till 126 000 hektar). Avskaffandet av statarsystemet i Sverige hade också stor betydelse. De industrier som funnits tidigare, som t.ex. Halmstads Järnverk, Getinge och AB Malcus Holmquist fortsatte i a",Sverige,https://sv.wikipedia.org/wiki/Hallands_historia
1945,Krig/konflikt i Blekinge 1945,Under Andra världskriget 1939-1945 drabbas även Blekinge. Natten mellan 28 och 29 april 1943 kommer mullrande motorer från flygplan in över Verkö i Lösens socken följt av 8 till 10 kraftiga detonationer. Nästa morgon visar sig ett antal bombgropar på 5 till 10 meters diameter och 1 till 2 meters djup. På splitterdelar från bomberna finns ryska bokstäver som avslöjar vilka som bombat Verkö. Bomberna hamnade i ett skogsparti och ingen människa skadades. I november 1943 var det dags igen. En av Hit,Usedom,https://sv.wikipedia.org/wiki/Blekinges_historia
1945,Krig/konflikt i Blekinge 1945,I april 1945 skjuts Harry Nordlund ner av ett tyskt plan över Sölvesborg när han skulle avvisa det från svenskt luftrum. Han dör i kraschen. Nordlund blir den förste svensk som skjuts ner i en luftstrid över svenskt luftrum.,Sölvesborg,https://sv.wikipedia.org/wiki/Blekinges_historia
1945,Krig/konflikt i Sverige 1945,Carlsson (1945) hävdar att det finns trovärdiga vittnesmål om att det under Kristofers tid som unionsmonark verkligen utfärdades ett nytt unionsbrev som låg nära 1436 års förslag om unionsakt och att detta unionsbrev utfärdades i Stockholm. Oavsett om detta skedde eller inte präglades Kristofers regeringstid av regime politicum där regerandet skedde i enlighet med varje rikes lag och i samarbete med riksråden. Varken i Norge eller i Sverige fanns det andra än infödda länsinnehavare. I Sverige gy,Stockholm,https://sv.wikipedia.org/wiki/Kalmarunionen
1945,Krig/konflikt i Sverige 1945,"Under perioden 1945 och 2000 avtog kulten kring Gustav II Adolf, särskilt i Sverige, där 350- och 400-årsminnen av hans död och födelse passerade relativt obemärkta. Det internationella intresset för hans utrikespolitik, särskilt i Tyskland och Storbritannien, var däremot fortsatt stort. I Tyskland under efterkrigstiden fanns fortfarande idealiserade uppfattningar om Gustav II Adolf, till exempel hos historikern Walter Hubatsch, som såg honom som en religiös befrielsehjälte. Andra tyska historik",Göteborg,https://sv.wikipedia.org/wiki/Gustav_II_Adolf
1945,Krig/konflikt i Sverige 1945,Upproret i Sverige utbröt dock snart på nytt och parterna möttes i Kalmar i juli 1436. Från förhandlingarna i Kalmar finns ett förslag på en ny unionsakt som verkar komma från den svenska sidan. Carlsson (1945) gissar att upphovsmannen bakom är biskopen i Strängnäs Tomas Simonsson medan Lönnroth (1969) gissar på någon inom svenska kyrkan med förbindelser till det då pågående kyrkokonciliet i Basel. Förslaget är tydligt utformat med 1397 års unionsbrev som förebild. I förslaget saknas punkterna o,Halmstad,https://sv.wikipedia.org/wiki/Kalmarunionen
1945,Krig/konflikt i Sverige 1945,"Efter 1930-talets nedrustning var Sveriges försvar vid denna tidpunkt i stort behov av förbättringar och inte minst modernisering. Staten tvingades låna pengar av folket så att man kunde rusta upp försvaret. Sveriges militära beredskap under andra världskriget varade enligt regeringens beslut från den 3 september 1939, efter det tyska angreppet på Polen, till den 30 juni 1945. Den förstärkta försvarsberedskapen började dock avvecklas den 5 maj 1945 - den dag då de tyska trupperna i Danmark kapit",Danmark,https://sv.wikipedia.org/wiki/Sveriges_militärhistoria
1945,Krig/konflikt i Skåne 1945,"Under andra världskriget (1939–1945) fruktade Sverige att dras in i konflikten och utsättas för en fientlig invasion. Från och med 1939 byggdes en omfattande kustförsvarslinje i södra Sverige, den så kallade Skånelinjen. Skånelinjen sträckte sig från nordvästra Skåne (Båstad) till mellersta Blekinge och de övergivna betongvärnen finns kvar än idag. Två gånger under andra världskriget bombade brittiska plan av misstag Skåne, Malmö under hösten 1940 och Lund i november 1943, båda gångerna utan död",Malmö,https://sv.wikipedia.org/wiki/Skånes_historia
1945,Krig/konflikt i Sverige 1945,"Under perioden 1914 och 1945 levde minnet av Gustav II Adolf starkt kvar, särskilt vid 300-årsjubileet 1932. Tidsperioden präglades av skiftande politiska tolkningar, inklusive nationalsocialismens påverkan. Den tyske historikern Johannes Paul framställde Gustav II Adolf som en hjälte för både Sverige och Tyskland, medan andra kritiker som Joseph Grisar betonade att kungen saknade religiösa motiv och bidrog till att splittra det tyska riket. I Sverige publicerade Generalstaben ett omfattande ver",Sverige,https://sv.wikipedia.org/wiki/Gustav_II_Adolf
1945,Krig/konflikt i Halland 1945,"Sedan andra världskriget har landskapet genomgått en remarkabel förändring. Från 150 000 invånare år 1945 till över 300 000 år 2005. Framförallt är det norra Halland som haft den största utvecklingen då orter som Kungsbacka och Onsala blivit pendlingsorter till Göteborg. Hallands kuster lockar nu till sig mängder med turister på somrarna, i synnerhet Mellbystrand, Tylösand, Skrea strand samt Apelviken.",Göteborg,https://sv.wikipedia.org/wiki/Hallands_historia
1946,Krig/konflikt i Halland 1946,"Före den allmänna rösträttens införandet hade högern i dess olika konstellationer varit starkast parlamentariskt, men detta kom under de kommande decennierna att förändras. I takt med tilltagande industrialisering växte arbetarrörelsen. De första strejkerna i Halland hade skett i Halmstad på 1870-talet och 1885 bildades den första fackföreningen i Halmstad. Den första arbetarekommun bildades i Söndrum 1901. Under Hunger- och militärdemonstrationerna 1917 samlades 8 000 arbetare på Stora Torg, Ha",Halmstad,https://sv.wikipedia.org/wiki/Hallands_historia
1946,Krig/konflikt i Sverige 1946,"Sten Sture kom att utnyttja slaget i sin propaganda och lät sprida berättelser om slaget där han framhävdes som den store hjälten. Även under lång tid framöver kom segern i slaget vid Brunkeberg att användas i den svensknationella propagandan. Sten Sture dog år 1503 och begravdes i Strängnäs domkyrka. Sten Sture lät till minne av segern, som han tillskrev Sankt Görans hjälp uppföra skulpturen Sankt Göran och draken i Storkyrkan. Sten symboliseras här av riddaren S:t Göran som räddar jungfrun Sve",Stockholm,https://sv.wikipedia.org/wiki/Slaget_vid_Brunkeberg
1947,Krig/konflikt i Sverige 1947,"Uppskattningar av antalet krigsoffer har gjorts genom tiderna. Den tyske författaren och historikern Franz Mehring beräknade år 1894 att den tyska befolkningen minskade med tre fjärdedelar – från sjutton miljoner år 1618 till fyra miljoner trettio år senare, medan andra beräkningar pekade på befolkningsförluster om cirka fem procent. År 1940 gjorde historikern Günther Franz nya beräkningar genom att göra lokala studier. Han konstaterade då att vissa regioner klarat sig bra och befolkningen ökat",Lübeck,https://sv.wikipedia.org/wiki/Trettioåriga_kriget
1950,Krig/konflikt i Sverige 1950,"Den längsta ännu pågående fredsperiod i nu existerande stater i världen observeras i Sverige, som har haft fred sedan 26 augusti 1814 (211 år), efter fälttåget mot Norge. Den svenska freden kan delvis förklaras av landets geografiska läge, dels av de längre perioder av relativ fred i Europa och världen kända som Pax Britannica (1815-1914) och Pax Europaea/Pax Americana (sedan 1950), dels av militär alliansfrihet innan världskrigen och neutralitetslinje under första och andra världskriget.",Sverige,https://sv.wikipedia.org/wiki/Sveriges_militärhistoria
1950,Krig/konflikt i Sverige 1950,Under 1950-talet genomfördes den så kallade avhästningen inom försvarsmakten. Detta innebar att man gjorde sig av med större delen av hästarna varvid draghästarna ersattes av motorfordon i allt större skala och ridsportklubbarna runt om i landet kunde köpa välutbildade ridhästar.,Okänd,https://sv.wikipedia.org/wiki/Sveriges_militärhistoria
1950,Krig/konflikt i Skåne 1950,"Industrialiseringen ledde till urbanisering i hela Sverige. Tillsammans födde industrialiseringen och urbaniseringen också en ny arbetarklass. Arbetarrörelsen i Sverige sägs ofta börja den 6 november 1881, då August Palm höll ett öppet socialistiskt föredrag på Hotell Stockholm i Malmö. Arbetarrörelsen fick tidigt ett starkt fäste i Skåne och socialismen och socialdemokratin etablerade sig snabbt i Malmö. Andra folkrörelser som också tidigt blev framträdande i Skåne var hembygdsrörelsen och nykt",Stockholm,https://sv.wikipedia.org/wiki/Skånes_historia
1950,Krig/konflikt i Ukraina 1950,"Till åminnelse av slaget har det ryska kejsardömet rest flera segermonument och minnesmärken både i Poltava och på valplatsen. I samband med hundraårsfirandet av slaget restes den 16 meter höga ""Minneskolonnen"" (ukrainska: Монумент Слави, Monument Slavy) på Runda torget i staden, som invigdes den 27 juni 1811. På initiativ av Ivan Frantsevitj Pavlovskij, historielärare till en kadettskola i Poltava, öppnades ett slagfältsmuseum på valplatsen under tvåhundraårsfirandet av slaget 1909. Museet stän",Stockholm,https://sv.wikipedia.org/wiki/Slaget_vid_Poltava
1950,Krig/konflikt i Jämtland 1950,"Jämtland var inledningsvis en relativt eftersatt del av riket då Sveriges intentioner i landskapet först och främst var försvarsmässiga. Sveriges fall som stormakt betecknar också slutet på ofärdstiden i Jämtland, bebyggelsen och befolkningen ökade och levnadsstandarden blev bättre. Efter järnvägens tillkomst förändrades landskapet dramatiskt och folkrörelsetiden började. Den positiva utvecklingen fick ett abrupt slut på 1950- och 1960-talet då den nationella politiken gjorde att Jämtland tillsa",Jämtland,https://sv.wikipedia.org/wiki/Jämtlands_historia
1951,Krig/konflikt i Sverige 1951,"Eftersom få säkra fakta är kända om kung Erik har en del forskare med tiden kommit att betrakta honom som en del av ett legendhistoriskt problemkomplex snarare än ett personhistoriskt. Den mest extrema ståndpunkten intogs av Lauritz Weibull som ansåg att Erik var ett fall där historievetenskapen måste acceptera ett ""negativt resultat"", det vill säga att källmaterialet är så fragmentariskt att det inte ens i grova huvuddrag går att rekonstruera Erik den heliges liv och regeringstid, och att någon",Okänd,https://sv.wikipedia.org/wiki/Erik_den_helige
1951,Krig/konflikt i Sverige 1951,"Under efterkrigstiden har flera historiker utmanat den nya skolans perspektiv på Karl XII. Hans Villius argumenterade i sin avhandling Karl XII:s ryska fälttåg (1951) för kungens bristande mognad och oförmåga att samarbeta med andra som orsaker till misslyckandet i krigsföretagen. Peter Englund, i sin bok Förflutenhetens landskap (1991), jämförde Karl XII med Josef Stalin och Adolf Hitler i hans metoder att nå sina mål. Englund ifrågasätter också fältherremyten och påpekar att fältherrarna vid d",Polen,https://sv.wikipedia.org/wiki/Karl_XII
1955,Krig/konflikt i Gotland 1955,"Gotland började bli populär som turistort bland det sena 1800-talets societet genom prinsessan Eugénie som bodde i Västerhejde på västra ön sedan 1860-talet. År 1890 bildade DBW en kommitté för att främja turismen till ön. Deras arbete ledde till att Gotlands Turistförening som första regionala turistförening bildades 1896; ursprungligen som ett dotterbolag till Ångfartygsaktiebolaget Gotland, som bildades 1865. En viktig förutsättning för massturismen var just att ångbåtar nu regelbundet trafik",Gotland,https://sv.wikipedia.org/wiki/Gotlands_historia
1957,Krig/konflikt i Sverige 1957,"Det tysk-romerska riket demonterades i betydande grad, ständerna fick en i princip fullständig suveränitet och kejsarens makt minimerades genom fredsavtalet. Frankrike erhöll biskopsdömena Metz, Toul och Verdun samt de habsburgska besittningarna i Elsass. Termen sekularisering myntades under fredsförhandlingarna och områden som tidigare varit kyrkligt styrda övergick till världsliga. Religionen blev därmed individens ensak och inte något som genomsyrade hela kulturen och på sikt skulle det leda",Vara,https://sv.wikipedia.org/wiki/Trettioåriga_kriget
1958,Krig/konflikt i Jämtland 1958,"Unionsupplösningen bidrog även till att Östersund blev en utpräglad garnisonsstad. Fältjägarregementet I 5 förlades till staden i nybyggda kaserner 1910 och en flygflottilj, F 4 kom till Frösön 1926. Den reguljära civilflygtrafiken kom däremot igång först 1958.",Östersund,https://sv.wikipedia.org/wiki/Jämtlands_historia
1958,Krig/konflikt i Sverige 1958,"I Alf Åbergs biografi om Karl XI från 1958 betraktades han som en ""i många avseenden osjälvständig, vacklande och villrådig monark, som lätt kunde påverkas av sin omgivning"". I Göran Rystads biografi från 2003 är kungen däremot karakteriserad som ""en självmedveten, viljestark härskare vars insatser fick bestående följder för den svenska samhällsutvecklingen"", och som åstadkom ""en social revolution genom att öppna vägen till tjänster och befordran inom förvaltning och krigsmakt, för alla på lika",Okänd,https://sv.wikipedia.org/wiki/Karl_XI
1960,Krig/konflikt i Jämtland 1960,"Jämtland var inledningsvis en relativt eftersatt del av riket då Sveriges intentioner i landskapet först och främst var försvarsmässiga. Sveriges fall som stormakt betecknar också slutet på ofärdstiden i Jämtland, bebyggelsen och befolkningen ökade och levnadsstandarden blev bättre. Efter järnvägens tillkomst förändrades landskapet dramatiskt och folkrörelsetiden började. Den positiva utvecklingen fick ett abrupt slut på 1950- och 1960-talet då den nationella politiken gjorde att Jämtland tillsa",Jämtland,https://sv.wikipedia.org/wiki/Jämtlands_historia
1960,Krig/konflikt i Skåne 1960,"Det sena 1800-talet samt 1900-talet kom också att präglas av ny skånsk regionalism. På 1860-talet började historikern Martin Weibull att förespråka termen Skåneland för landskapen Skåne, Halland och Blekinge på grund av deras brist på historiska kopplingar till Götaland. ""Skåneland"" har aldrig vunnit större stöd i Halland eller Blekinge. Den skånska flaggan kan först beläggas under det tidiga 1900-talet och fick först genomslag på landsbygden under mellankrigstiden (1918–1939) och sedan mer allm",Skåne,https://sv.wikipedia.org/wiki/Skånes_historia
1960,Krig/konflikt i Sverige 1960,"Under perioden 1945 och 2000 avtog kulten kring Gustav II Adolf, särskilt i Sverige, där 350- och 400-årsminnen av hans död och födelse passerade relativt obemärkta. Det internationella intresset för hans utrikespolitik, särskilt i Tyskland och Storbritannien, var däremot fortsatt stort. I Tyskland under efterkrigstiden fanns fortfarande idealiserade uppfattningar om Gustav II Adolf, till exempel hos historikern Walter Hubatsch, som såg honom som en religiös befrielsehjälte. Andra tyska historik",Göteborg,https://sv.wikipedia.org/wiki/Gustav_II_Adolf
1960,Krig/konflikt i Sverige 1960,"Nationalencyklopedins rubrik är ""Politisk anarki under senmedeltiden"" benämns även händelserna som ""Gustav Vasas uppror"". I bokverket Sveriges historia inordnas kriget under rubriken ""Blodbad och efterspel"". I det något äldre verket Den svenska historien från 1960-talet skriver Jerker Rosén i stället om ""resningen mot Kristian"".",Kristian,https://sv.wikipedia.org/wiki/Gustav_Vasas_befrielsekrig
1960,Krig/konflikt i Halland 1960,"Efter andra världskriget minskade jordbrukets betydelse för ekonomin i landskapet. Från att 1945 ha sysselsatt 45 % av befolkningen hade andel redan 1970 minskat till 16 %. Detta berodde framförallt på ökad effektivitet. Den brukade arealen minskad, men inte i samma omfattning (från 145 000 hektar till 126 000 hektar). Avskaffandet av statarsystemet i Sverige hade också stor betydelse. De industrier som funnits tidigare, som t.ex. Halmstads Järnverk, Getinge och AB Malcus Holmquist fortsatte i a",Sverige,https://sv.wikipedia.org/wiki/Hallands_historia
1964,Krig/konflikt i Sverige 1964,"""Det är naturligtvis en intressant men svårlöst fråga varför just karolinernas kung ensam bland alla hållit sig levande i folkets minne och haft förmågan att genom århundradena väcka andarna till strid. En förklaring ligger nära till hands. Varje ny generation av svenskar har i hans öde speglat något av sin egen erfarenhet. I det karolinska dramat har de tyckt sig känna igen sin aktuella livssituation. Karl XII:s historia har på gott och ont blivit deras egen."" ―Alf Åberg, 1964.",Okänd,https://sv.wikipedia.org/wiki/Karl_XII
1965,Krig/konflikt i Sverige 1965,"Möjligheterna att sätta in militär mot civilbefolkning, i synnerhet vid kravaller, har successivt begränsats. Efter Ådalshändelserna fördes rätten att besluta över till Kunglig Majestät, men reglerna i 1864 års strafflag som gav möjlighet att sätta in militär behölls dock i stort sett oförändrade tills de avskaffades av 1969 års riksdag. För att undvika att den lokala polisen skulle vara otillräcklig inrättades en statlig poliskår 1933. Polislagen förändrades 1965 och satte stopp för den kommuna",Vara,https://sv.wikipedia.org/wiki/Sveriges_militärhistoria
1969,Krig/konflikt i Sverige 1969,"Möjligheterna att sätta in militär mot civilbefolkning, i synnerhet vid kravaller, har successivt begränsats. Efter Ådalshändelserna fördes rätten att besluta över till Kunglig Majestät, men reglerna i 1864 års strafflag som gav möjlighet att sätta in militär behölls dock i stort sett oförändrade tills de avskaffades av 1969 års riksdag. För att undvika att den lokala polisen skulle vara otillräcklig inrättades en statlig poliskår 1933. Polislagen förändrades 1965 och satte stopp för den kommuna",Vara,https://sv.wikipedia.org/wiki/Sveriges_militärhistoria
1969,Krig/konflikt i Sverige 1969,Upproret i Sverige utbröt dock snart på nytt och parterna möttes i Kalmar i juli 1436. Från förhandlingarna i Kalmar finns ett förslag på en ny unionsakt som verkar komma från den svenska sidan. Carlsson (1945) gissar att upphovsmannen bakom är biskopen i Strängnäs Tomas Simonsson medan Lönnroth (1969) gissar på någon inom svenska kyrkan med förbindelser till det då pågående kyrkokonciliet i Basel. Förslaget är tydligt utformat med 1397 års unionsbrev som förebild. I förslaget saknas punkterna o,Halmstad,https://sv.wikipedia.org/wiki/Kalmarunionen
1969,Krig/konflikt i Skåne 1969,"Städerna i Skåne upplevde likt i resten av Sverige under efterkrigstiden stora omvandlingsprojekt, med rivningar av gamla byggnader och ersättning med modern bebyggelse. Huvudsakligen rörde det sig om uppföranden av nya bostadshus och att gator anpassades efter privat biltrafik. Under miljonprogrammet på 60- och 70-talet byggdes tusentals nya bostäder i Skåne, i synnerhet i Malmö där omkring 3 000 nya lägenheter färdigställdes varje år under första hälften av 60-talet. Skåne upplevde en kraftig",Malmö,https://sv.wikipedia.org/wiki/Skånes_historia
1969,Krig/konflikt i Sverige 1969,"Förhandlingarna i Halmstad innebar att Danmark och Sverige kom överens om att evig fred skulle råda mellan länderna från och med den 29 juli 1450. De svenska och danska rådsrepresentanterna enades också om en ny unionstraktat som i sak bygger på avtalet från Kalmar 1438: evig fred mellan de tre rikena, ömsesidig hjälp vid krig och vart rikes oavhängighet. Mötet enades också om hur man skulle lösa situationen där det fanns två kungar i de tre unionsländerna. När endera av antingen Karl eller Kris",Halmstad,https://sv.wikipedia.org/wiki/Kalmarunionen
1970,Krig/konflikt i Skåne 1970,"Det sena 1800-talet samt 1900-talet kom också att präglas av ny skånsk regionalism. På 1860-talet började historikern Martin Weibull att förespråka termen Skåneland för landskapen Skåne, Halland och Blekinge på grund av deras brist på historiska kopplingar till Götaland. ""Skåneland"" har aldrig vunnit större stöd i Halland eller Blekinge. Den skånska flaggan kan först beläggas under det tidiga 1900-talet och fick först genomslag på landsbygden under mellankrigstiden (1918–1939) och sedan mer allm",Skåne,https://sv.wikipedia.org/wiki/Skånes_historia
1970,Krig/konflikt i Sverige 1970,"Historieskrivningen om klubbekriget är av relativt tidigt datum. Redan på 1840-talet publicerade Edvard Grönblad en dokumentsamling om klubbekriget. På 1850-talet utgav Yrjö Koskinen sitt verk om kriget. Enligt honom kämpade bönderna för sin bondefrihet. Pentti Renvall reviderade denna bild på 1930- och 40-talet och anförde en psykologisk förklaring: Krigströttheten och andlig efterblivenhet hos bönderna i perifera delar av landet fick stå som bakgrund, och denna bild var förhärskande fram till",Renvall,https://sv.wikipedia.org/wiki/Klubbekriget
1970,Krig/konflikt i Halland 1970,"Efter andra världskriget minskade jordbrukets betydelse för ekonomin i landskapet. Från att 1945 ha sysselsatt 45 % av befolkningen hade andel redan 1970 minskat till 16 %. Detta berodde framförallt på ökad effektivitet. Den brukade arealen minskad, men inte i samma omfattning (från 145 000 hektar till 126 000 hektar). Avskaffandet av statarsystemet i Sverige hade också stor betydelse. De industrier som funnits tidigare, som t.ex. Halmstads Järnverk, Getinge och AB Malcus Holmquist fortsatte i a",Sverige,https://sv.wikipedia.org/wiki/Hallands_historia
1971,Krig/konflikt i Sverige 1971,"Militären fick även i uppdrag att assistera polisen mot en mentalt sjuk civilperson vid polismordet i Krokom 1971, och satte då in infanterikanonvagn och rökgranater.",Krokom,https://sv.wikipedia.org/wiki/Sveriges_militärhistoria
1974,Krig/konflikt i Sverige 1974,"Enligt Lilla Uppslagsboken, tryckt 1974, var Gustav ”ej bokligt lärd men en sällsynt praktisk begåvning, god stilist och talare samt kraftfull men hänsynslös, häftig och sjukligt misstänksam”.",Okänd,https://sv.wikipedia.org/wiki/Gustav_Vasa
1975,Krig/konflikt i Sverige 1975,"Trots kritik har vissa forskare på senare tid visat en mer nyanserad syn på Karl XII. Sven Grauers, i Svenskt biografiskt lexikon (1975), ifrågasatte Fryxells skildring av kungen och erkände kungens ödesdigra beslut. Alf Åberg hyllade först kungens krigarkunskaper, men fokuserade senare på karolinerna som de verkliga hjältarna. Herman Lindqvist försvarade Karl XII både som fältherre och statsman i Storhet och fall (1995). I sin bok Karl XII: en biografi (2000) betonade Bengt Liljegren Karl XII:s",Svenskt,https://sv.wikipedia.org/wiki/Karl_XII
1980,Krig/konflikt i Sverige 1980,"Under 1930- och 40-talen användes Karl XII av såväl tyska som svenska nazister i deras kamp mot bolsjevismen. Nazistiska organisationer såsom Samfundet Manhem firade hans dödsdag och som 1939 presenterade Adolf Hitler med en statyett av Karl XII. Senare under efterkrigstiden, i synnerhet med den ökade invandringen i Sverige under 1980- och 90-talen, tog svenska antidemokrater och nynazister till sig Karl XII-gestalten och använde honom som en symbol för ett renrasigt Sverige. Deras årliga fackel",Stockholm,https://sv.wikipedia.org/wiki/Karl_XII
1980,Krig/konflikt i Sverige 1980,"Sverige behöll sin alliansfrihet under kalla krigets dagar. Sverige började bli en allt större vapenexportör, framförallt av jaktplan, kanoner och granatgevär. Den svenska vapenexportören Bofors var indragen i en stor mutskandal i Indien under 1980-talet. Stora dolda utbetalningar skedde även från BAE Systems till Tjeckien, Ungern och Sydafrika i samband med försäljning och uthyrning av Jas 39 Gripen kring sekelskiftet.",Indien,https://sv.wikipedia.org/wiki/Sveriges_militärhistoria
